planCode,planName,planBudget,branchCode,branchName,l1Code,l1Name,l2Code,l2Name,level,amount,desc,descIdx,descShared,sumMatched,nameMatched,ambiguous,orphan,multiSum,inferred,inheritedSub,headcount,comboMatched
"6557011800","衛生福利資訊業務","986,519","01","衛福行政資訊服務","3000","設備及投資","","","用途別一級","2562","2.維護及增修中英文網站、公文、人民申請案線上申辦、衛生機關公文電子交換、員工入口網及電子表單、衛生福利法規檢索、人事差勤、會議資料管理等行政資訊系統，計列15,078千元（含資本門2,562千元）（資訊服務費12,516千元、資訊軟硬體設備費2,562千元）。","1","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","01","衛福行政資訊服務","3000","設備及投資","3030","資訊軟硬體設備費","用途別二級","2562","2.維護及增修中英文網站、公文、人民申請案線上申辦、衛生機關公文電子交換、員工入口網及電子表單、衛生福利法規檢索、人事差勤、會議資料管理等行政資訊系統，計列15,078千元（含資本門2,562千元）（資訊服務費12,516千元、資訊軟硬體設備費2,562千元）。","1","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","02","基礎建設及網路服務","","","","","分支計畫","50343","","","","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","02","基礎建設及網路服務","2000","業務費","","","用途別一級","45456","","","","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","02","基礎建設及網路服務","2000","業務費","2003","教育訓練費","用途別二級","3","1.辦理資訊服務業務、醫療資訊網數據專線通訊、電腦機房操作業務、虛擬化主機更新及軟體購置、醫療資訊網服務中心維運管理、防毒作業、醫療資訊網資訊技術輔導與諮詢、伺服器、網路設備、工作站、個人電腦、印表機維護及各項周邊零件汰換等；個人用套裝軟體採購及資訊技術支援服務等，計列40,148千元（含資本門3,303千元）（教育訓練費3千元、通訊費15,935千元、資訊服務費19,918千元、按日按件計資酬金110千元、物品860千元、一般事務費6千元、國內旅費13千元、資訊軟硬體設備費3,303千元）。","0","true","","true","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","02","基礎建設及網路服務","2000","業務費","2009","通訊費","用途別二級","15935","1.辦理資訊服務業務、醫療資訊網數據專線通訊、電腦機房操作業務、虛擬化主機更新及軟體購置、醫療資訊網服務中心維運管理、防毒作業、醫療資訊網資訊技術輔導與諮詢、伺服器、網路設備、工作站、個人電腦、印表機維護及各項周邊零件汰換等；個人用套裝軟體採購及資訊技術支援服務等，計列40,148千元（含資本門3,303千元）（教育訓練費3千元、通訊費15,935千元、資訊服務費19,918千元、按日按件計資酬金110千元、物品860千元、一般事務費6千元、國內旅費13千元、資訊軟硬體設備費3,303千元）。","0","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","02","基礎建設及網路服務","2000","業務費","2018","資訊服務費","用途別二級","28197","","","","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","02","基礎建設及網路服務","2000","業務費","2021","其他業務租金","用途別二級","3","2.辦理資通安全系統服務、ISO27001資訊安全管理制度認證輔導服務、個資法相關措施推行及租用異地備援保管箱等，計列7,874千元（資訊服務費7,654千元、其他業務租金3千元、一般事務費217千元）（資通安全經費）。","1","","","true","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","02","基礎建設及網路服務","2000","業務費","2036","按日按件計資酬金","用途別二級","110","1.辦理資訊服務業務、醫療資訊網數據專線通訊、電腦機房操作業務、虛擬化主機更新及軟體購置、醫療資訊網服務中心維運管理、防毒作業、醫療資訊網資訊技術輔導與諮詢、伺服器、網路設備、工作站、個人電腦、印表機維護及各項周邊零件汰換等；個人用套裝軟體採購及資訊技術支援服務等，計列40,148千元（含資本門3,303千元）（教育訓練費3千元、通訊費15,935千元、資訊服務費19,918千元、按日按件計資酬金110千元、物品860千元、一般事務費6千元、國內旅費13千元、資訊軟硬體設備費3,303千元）。","0","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","02","基礎建設及網路服務","2000","業務費","2051","物品","用途別二級","860","1.辦理資訊服務業務、醫療資訊網數據專線通訊、電腦機房操作業務、虛擬化主機更新及軟體購置、醫療資訊網服務中心維運管理、防毒作業、醫療資訊網資訊技術輔導與諮詢、伺服器、網路設備、工作站、個人電腦、印表機維護及各項周邊零件汰換等；個人用套裝軟體採購及資訊技術支援服務等，計列40,148千元（含資本門3,303千元）（教育訓練費3千元、通訊費15,935千元、資訊服務費19,918千元、按日按件計資酬金110千元、物品860千元、一般事務費6千元、國內旅費13千元、資訊軟硬體設備費3,303千元）。","0","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","02","基礎建設及網路服務","2000","業務費","2054","一般事務費","用途別二級","223","3.維護及增修資訊系統報修網站、軟體管理系統及戶役政資料介接系統，計列1,001千元（含資本門376千元）（資訊服務費625千元、資訊軟硬體設備費376千元）。","2","","","","true","","","false","","",""
"6557011800","衛生福利資訊業務","986,519","02","基礎建設及網路服務","2000","業務費","2066","器具養護費","用途別二級","28","4.維護影印機、傳真機等辦公器具，計列28千元（車輛及辦公器具養護費）。","3","","","true","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","02","基礎建設及網路服務","2000","業務費","2069","設施及機械設備養護費","用途別二級","84","5.維護及購置衛福大樓電腦機房機電設備（含機櫃設施、消防、高壓、低壓電力、不斷電系統＜UPS＞及空調等），計列431千元（含資本門347千元）（設施及機械設備養護費84千元、機械設備費347千元）。","4","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","02","基礎建設及網路服務","2000","業務費","2072","國內旅費","用途別二級","13","1.辦理資訊服務業務、醫療資訊網數據專線通訊、電腦機房操作業務、虛擬化主機更新及軟體購置、醫療資訊網服務中心維運管理、防毒作業、醫療資訊網資訊技術輔導與諮詢、伺服器、網路設備、工作站、個人電腦、印表機維護及各項周邊零件汰換等；個人用套裝軟體採購及資訊技術支援服務等，計列40,148千元（含資本門3,303千元）（教育訓練費3千元、通訊費15,935千元、資訊服務費19,918千元、按日按件計資酬金110千元、物品860千元、一般事務費6千元、國內旅費13千元、資訊軟硬體設備費3,303千元）。","0","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","02","基礎建設及網路服務","3000","設備及投資","","","用途別一級","4887","","","","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","02","基礎建設及網路服務","3000","設備及投資","3020","機械設備費","用途別二級","347","5.維護及購置衛福大樓電腦機房機電設備（含機櫃設施、消防、高壓、低壓電力、不斷電系統＜UPS＞及空調等），計列431千元（含資本門347千元）（設施及機械設備養護費84千元、機械設備費347千元）。","4","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","02","基礎建設及網路服務","3000","設備及投資","3030","資訊軟硬體設備費","用途別二級","3882","","","","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","02","基礎建設及網路服務","3000","設備及投資","3035","雜項設備費","用途別二級","658","6.購置網際網路通訊協定升級相關設備，計列861千元（資本門）（資訊軟硬體設備費203千元、雜項設備費658千元）。","5","","","true","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","03","公衛、醫療及社政資訊服務","","","","","分支計畫","8801","","","","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","03","公衛、醫療及社政資訊服務","2000","業務費","","","用途別一級","6364","","","","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","03","公衛、醫療及社政資訊服務","2000","業務費","2003","教育訓練費","用途別二級","8","1.辦理資訊服務及系統建置業務等，計列114千元（教育訓練費8千元、按日按件計資酬金75千元、一般事務費9千元、國內旅費22千元）。","0","true","","true","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","03","公衛、醫療及社政資訊服務","2000","業務費","2018","資訊服務費","用途別二級","3864","2.維護及增修醫事憑證管理中心系統營運、主備援機房管理、時戳服務、資訊安全及教育訓練等，計列6,301千元（含資本門2,437千元）（資訊服務費3,864千元、資訊軟硬體設備費2,437千元）。","1","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","03","公衛、醫療及社政資訊服務","2000","業務費","2036","按日按件計資酬金","用途別二級","75","1.辦理資訊服務及系統建置業務等，計列114千元（教育訓練費8千元、按日按件計資酬金75千元、一般事務費9千元、國內旅費22千元）。","0","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","03","公衛、醫療及社政資訊服務","2000","業務費","2045","國內組織會費","用途別二級","8","3.衛生醫療資訊相關學會之常年會費，計列8千元（國內組織會費）。","2","","","true","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","03","公衛、醫療及社政資訊服務","","","","","未歸戶說明","","4.辦理醫事憑證管理中心憑證IC空白卡採購，計列1,718千元（一般事務費）。","","","","","","true","","","","",""
"6557011800","衛生福利資訊業務","986,519","03","公衛、醫療及社政資訊服務","2000","業務費","2054","一般事務費","用途別二級","1727","","","","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","03","公衛、醫療及社政資訊服務","2000","業務費","2072","國內旅費","用途別二級","22","1.辦理資訊服務及系統建置業務等，計列114千元（教育訓練費8千元、按日按件計資酬金75千元、一般事務費9千元、國內旅費22千元）。","0","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","03","公衛、醫療及社政資訊服務","2000","業務費","2075","大陸地區旅費","用途別二級","65","5.參加推動臺灣參與APEC衛生相關會議，計列65千元（大陸地區旅費）。","4","","","true","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","03","公衛、醫療及社政資訊服務","2000","業務費","2078","國外旅費","用途別二級","595","6.參加2026醫療資訊與管理系統協會（HIMSS）年會，計列463千元；參加SNOMED－CT年會，計列132千元，合共595千元（國外旅費）。","5","","","true","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","03","公衛、醫療及社政資訊服務","3000","設備及投資","","","用途別一級","2437","2.維護及增修醫事憑證管理中心系統營運、主備援機房管理、時戳服務、資訊安全及教育訓練等，計列6,301千元（含資本門2,437千元）（資訊服務費3,864千元、資訊軟硬體設備費2,437千元）。","1","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","03","公衛、醫療及社政資訊服務","3000","設備及投資","3030","資訊軟硬體設備費","用途別二級","2437","2.維護及增修醫事憑證管理中心系統營運、主備援機房管理、時戳服務、資訊安全及教育訓練等，計列6,301千元（含資本門2,437千元）（資訊服務費3,864千元、資訊軟硬體設備費2,437千元）。","1","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","04","智能醫療及資訊整合應用計畫","","","","","分支計畫","10022","","","","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","04","智能醫療及資訊整合應用計畫","2000","業務費","","","用途別一級","10022","","","","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","04","智能醫療及資訊整合應用計畫","2000","業務費","2009","通訊費","用途別二級","20","1.辦理推動智能醫療計畫系統支援及技術服務等所需行政費用，計列5,324千元（通訊費20千元、資訊服務費4,933千元、保險費20千元、按日按件計資酬金180千元、一般事務費147千元、國內旅費24千元）。","0","true","","true","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","04","智能醫療及資訊整合應用計畫","2000","業務費","2018","資訊服務費","用途別二級","4933","1.辦理推動智能醫療計畫系統支援及技術服務等所需行政費用，計列5,324千元（通訊費20千元、資訊服務費4,933千元、保險費20千元、按日按件計資酬金180千元、一般事務費147千元、國內旅費24千元）。","0","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","04","智能醫療及資訊整合應用計畫","2000","業務費","2027","保險費","用途別二級","20","1.辦理推動智能醫療計畫系統支援及技術服務等所需行政費用，計列5,324千元（通訊費20千元、資訊服務費4,933千元、保險費20千元、按日按件計資酬金180千元、一般事務費147千元、國內旅費24千元）。","0","true","","true","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","04","智能醫療及資訊整合應用計畫","2000","業務費","2036","按日按件計資酬金","用途別二級","180","1.辦理推動智能醫療計畫系統支援及技術服務等所需行政費用，計列5,324千元（通訊費20千元、資訊服務費4,933千元、保險費20千元、按日按件計資酬金180千元、一般事務費147千元、國內旅費24千元）。","0","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","04","智能醫療及資訊整合應用計畫","2000","業務費","2039","委辦費","用途別二級","4698","2.辦理建立醫療機構內資訊整合機制及擴展醫療智能服務產業應用，計列4,698千元（委辦費）。","1","","","true","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","04","智能醫療及資訊整合應用計畫","2000","業務費","2054","一般事務費","用途別二級","147","1.辦理推動智能醫療計畫系統支援及技術服務等所需行政費用，計列5,324千元（通訊費20千元、資訊服務費4,933千元、保險費20千元、按日按件計資酬金180千元、一般事務費147千元、國內旅費24千元）。","0","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","04","智能醫療及資訊整合應用計畫","2000","業務費","2072","國內旅費","用途別二級","24","1.辦理推動智能醫療計畫系統支援及技術服務等所需行政費用，計列5,324千元（通訊費20千元、資訊服務費4,933千元、保險費20千元、按日按件計資酬金180千元、一般事務費147千元、國內旅費24千元）。","0","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","05","機關資料傳輸韌性強化暨發放共用基礎平臺建置計畫－衛生","","","","","分支計畫","1000","","","","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","05","機關資料傳輸韌性強化暨發放共用基礎平臺建置計畫－衛生","2000","業務費","","","用途別一級","330","「機關資料傳輸韌性強化暨發放共用基礎平臺建置計畫–衛生福利部」奉行政院112年12月12日院臺科字第1125025470號函核定，總經費20,000千元，執行期間為113至116年，113至114年度已編列5,807千元，本年度續編第3年經費1,000千元，係維護及增修本部政府資料傳輸平臺系統，計列1,000千元（含資本門670千元）（資訊服務費330千元、資訊軟硬體設備費670千元）。","0","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","05","機關資料傳輸韌性強化暨發放共用基礎平臺建置計畫－衛生","2000","業務費","2018","資訊服務費","用途別二級","330","「機關資料傳輸韌性強化暨發放共用基礎平臺建置計畫–衛生福利部」奉行政院112年12月12日院臺科字第1125025470號函核定，總經費20,000千元，執行期間為113至116年，113至114年度已編列5,807千元，本年度續編第3年經費1,000千元，係維護及增修本部政府資料傳輸平臺系統，計列1,000千元（含資本門670千元）（資訊服務費330千元、資訊軟硬體設備費670千元）。","0","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","05","機關資料傳輸韌性強化暨發放共用基礎平臺建置計畫－衛生","3000","設備及投資","","","用途別一級","670","「機關資料傳輸韌性強化暨發放共用基礎平臺建置計畫–衛生福利部」奉行政院112年12月12日院臺科字第1125025470號函核定，總經費20,000千元，執行期間為113至116年，113至114年度已編列5,807千元，本年度續編第3年經費1,000千元，係維護及增修本部政府資料傳輸平臺系統，計列1,000千元（含資本門670千元）（資訊服務費330千元、資訊軟硬體設備費670千元）。","0","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","05","機關資料傳輸韌性強化暨發放共用基礎平臺建置計畫－衛生","3000","設備及投資","3030","資訊軟硬體設備費","用途別二級","670","「機關資料傳輸韌性強化暨發放共用基礎平臺建置計畫–衛生福利部」奉行政院112年12月12日院臺科字第1125025470號函核定，總經費20,000千元，執行期間為113至116年，113至114年度已編列5,807千元，本年度續編第3年經費1,000千元，係維護及增修本部政府資料傳輸平臺系統，計列1,000千元（含資本門670千元）（資訊服務費330千元、資訊軟硬體設備費670千元）。","0","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","06","健康台灣深耕計畫","","","","","分支計畫","45000","","","","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","06","健康台灣深耕計畫","2000","業務費","","","用途別一級","40000","","","","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","06","健康台灣深耕計畫","2000","業務費","2009","通訊費","用途別二級","3210","1.辦理健康台灣深耕計畫所需行政費用，計列4,570千元（通訊費3,210千元、按日按件計資酬金540千元、物品270千元、一般事務費230千元、國內旅費320千元）。","1","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","06","健康台灣深耕計畫","2000","業務費","2018","資訊服務費","用途別二級","35430","2.維護及增修資訊系統模組及軟體管理系統，計列40,430千元（含資本門5,000千元）（資訊服務費35,430千元、資訊軟硬體設備費5,000千元）。","2","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","06","健康台灣深耕計畫","2000","業務費","2036","按日按件計資酬金","用途別二級","540","1.辦理健康台灣深耕計畫所需行政費用，計列4,570千元（通訊費3,210千元、按日按件計資酬金540千元、物品270千元、一般事務費230千元、國內旅費320千元）。","1","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","06","健康台灣深耕計畫","2000","業務費","2051","物品","用途別二級","270","1.辦理健康台灣深耕計畫所需行政費用，計列4,570千元（通訊費3,210千元、按日按件計資酬金540千元、物品270千元、一般事務費230千元、國內旅費320千元）。","1","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","06","健康台灣深耕計畫","2000","業務費","2054","一般事務費","用途別二級","230","1.辦理健康台灣深耕計畫所需行政費用，計列4,570千元（通訊費3,210千元、按日按件計資酬金540千元、物品270千元、一般事務費230千元、國內旅費320千元）。","1","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","06","健康台灣深耕計畫","2000","業務費","2072","國內旅費","用途別二級","320","1.辦理健康台灣深耕計畫所需行政費用，計列4,570千元（通訊費3,210千元、按日按件計資酬金540千元、物品270千元、一般事務費230千元、國內旅費320千元）。","1","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","06","健康台灣深耕計畫","3000","設備及投資","","","用途別一級","5000","2.維護及增修資訊系統模組及軟體管理系統，計列40,430千元（含資本門5,000千元）（資訊服務費35,430千元、資訊軟硬體設備費5,000千元）。","2","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","06","健康台灣深耕計畫","3000","設備及投資","3030","資訊軟硬體設備費","用途別二級","5000","2.維護及增修資訊系統模組及軟體管理系統，計列40,430千元（含資本門5,000千元）（資訊服務費35,430千元、資訊軟硬體設備費5,000千元）。","2","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","07","衛福數位基礎建設","","","","","分支計畫","775560","","","","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","07","衛福數位基礎建設","2000","業務費","","","用途別一級","258520","","","","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","07","衛福數位基礎建設","2000","業務費","2003","教育訓練費","用途別二級","542","1.辦理衛福數位基礎建設所需行政費用，計列9,591千元（教育訓練費542千元、按日按件計資酬金3,089千元、物品1,806千元、一般事務費2,709千元、國內旅費1,445千元）。","0","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","07","衛福數位基礎建設","2000","業務費","2009","通訊費","用途別二級","1084","2.辦理資訊資源整合，維運及建置共同資源管理中心與共同教育中心，計列229,059千元（通訊費1,084千元、委辦費227,975千元）。","1","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","07","衛福數位基礎建設","2000","業務費","2018","資訊服務費","用途別二級","19870","3.建置衛福數位基礎建設系統，進行本部業務集中管理設備更新與增購，辦理系統雲端化之管理與租賃雲端服務及資安服務，計列123,279千元（含資本門103,409千元）（資訊服務費19,870千元、資訊軟硬體設備費103,409千元）。","2","","","true","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","07","衛福數位基礎建設","","","","","未歸戶說明","","4.增修資訊系統模組、軟體管理系統及資料介接系統，計列413,631千元（資本門）（資訊軟硬體設備費）。","","","","","","true","","","","",""
"6557011800","衛生福利資訊業務","986,519","07","衛福數位基礎建設","2000","業務費","2036","按日按件計資酬金","用途別二級","3089","1.辦理衛福數位基礎建設所需行政費用，計列9,591千元（教育訓練費542千元、按日按件計資酬金3,089千元、物品1,806千元、一般事務費2,709千元、國內旅費1,445千元）。","0","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","07","衛福數位基礎建設","2000","業務費","2039","委辦費","用途別二級","227975","2.辦理資訊資源整合，維運及建置共同資源管理中心與共同教育中心，計列229,059千元（通訊費1,084千元、委辦費227,975千元）。","1","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","07","衛福數位基礎建設","2000","業務費","2051","物品","用途別二級","1806","1.辦理衛福數位基礎建設所需行政費用，計列9,591千元（教育訓練費542千元、按日按件計資酬金3,089千元、物品1,806千元、一般事務費2,709千元、國內旅費1,445千元）。","0","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","07","衛福數位基礎建設","2000","業務費","2054","一般事務費","用途別二級","2709","1.辦理衛福數位基礎建設所需行政費用，計列9,591千元（教育訓練費542千元、按日按件計資酬金3,089千元、物品1,806千元、一般事務費2,709千元、國內旅費1,445千元）。","0","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","07","衛福數位基礎建設","2000","業務費","2072","國內旅費","用途別二級","1445","1.辦理衛福數位基礎建設所需行政費用，計列9,591千元（教育訓練費542千元、按日按件計資酬金3,089千元、物品1,806千元、一般事務費2,709千元、國內旅費1,445千元）。","0","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","07","衛福數位基礎建設","3000","設備及投資","","","用途別一級","517040","","","","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","07","衛福數位基礎建設","3000","設備及投資","3030","資訊軟硬體設備費","用途別二級","517040","","","","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","08","無人機載具產業發展統籌","","","","","分支計畫","80000","","","","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","08","無人機載具產業發展統籌","2000","業務費","","","用途別一級","20000","","","","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","08","無人機載具產業發展統籌","2000","業務費","2018","資訊服務費","用途別二級","4700","1.辦理無人機載具產業發展統籌之無人機任務管理平臺所需行政費用，計列5,000千元（資訊服務費4,700千元、按日按件計資酬金200千元、國內旅費100千元）。","0","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","08","無人機載具產業發展統籌","2000","業務費","2036","按日按件計資酬金","用途別二級","200","1.辦理無人機載具產業發展統籌之無人機任務管理平臺所需行政費用，計列5,000千元（資訊服務費4,700千元、按日按件計資酬金200千元、國內旅費100千元）。","0","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","08","無人機載具產業發展統籌","2000","業務費","2039","委辦費","用途別二級","15000","2.辦理無人機載具產業發展統籌之醫療運補應用場域實作計畫，計列75,000千元（含資本門60,000千元）（委辦費15,000千元、資訊軟硬體設備費60,000千元）。","1","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","08","無人機載具產業發展統籌","2000","業務費","2072","國內旅費","用途別二級","100","1.辦理無人機載具產業發展統籌之無人機任務管理平臺所需行政費用，計列5,000千元（資訊服務費4,700千元、按日按件計資酬金200千元、國內旅費100千元）。","0","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","08","無人機載具產業發展統籌","3000","設備及投資","","","用途別一級","60000","2.辦理無人機載具產業發展統籌之醫療運補應用場域實作計畫，計列75,000千元（含資本門60,000千元）（委辦費15,000千元、資訊軟硬體設備費60,000千元）。","1","true","","","","","","","","",""
"6557011800","衛生福利資訊業務","986,519","08","無人機載具產業發展統籌","3000","設備及投資","3030","資訊軟硬體設備費","用途別二級","60000","2.辦理無人機載具產業發展統籌之醫療運補應用場域實作計畫，計列75,000千元（含資本門60,000千元）（委辦費15,000千元、資訊軟硬體設備費60,000千元）。","1","true","","","","","","","","",""
"6557011900","醫院營運業務","4,134,700","01","醫院營運輔導","","","","","分支計畫","4080134","","","","","","","","","","","",""
"6557011900","醫院營運業務","4,134,700","01","醫院營運輔導","2000","業務費","","","用途別一級","8939","","","","","","","","","","","",""
"6557011900","醫院營運業務","4,134,700","01","醫院營運輔導","2000","業務費","2003","教育訓練費","用途別二級","261","","","","","","","","","","","",""
"6557011900","醫院營運業務","4,134,700","01","醫院營運輔導","2000","業務費","2006","水電費","用途別二級","80","2.推動資訊業務等所需費用，計列4,496千元（含資本門1,098千元）（教育訓練費30千元、水電費80千元、通訊費840千元、資訊服務費1,571千元、其他業務租金74千元、保險費5千元、按日按件計資酬金358千元、物品35千元、一般事務費46千元、設施及機械設備養護費58千元、國內旅費300千元、短程車資1千元、資訊軟硬體設備費1,098千元）。","1","true","","","","","","","","",""
"6557011900","醫院營運業務","4,134,700","01","醫院營運輔導","2000","業務費","2009","通訊費","用途別二級","947","","","","","","","","","","","",""
"6557011900","醫院營運業務","4,134,700","01","醫院營運輔導","2000","業務費","2018","資訊服務費","用途別二級","1571","2.推動資訊業務等所需費用，計列4,496千元（含資本門1,098千元）（教育訓練費30千元、水電費80千元、通訊費840千元、資訊服務費1,571千元、其他業務租金74千元、保險費5千元、按日按件計資酬金358千元、物品35千元、一般事務費46千元、設施及機械設備養護費58千元、國內旅費300千元、短程車資1千元、資訊軟硬體設備費1,098千元）。","1","true","","","","","","","","",""
"6557011900","醫院營運業務","4,134,700","01","醫院營運輔導","2000","業務費","2021","其他業務租金","用途別二級","380","","","","","","","","","","","",""
"6557011900","醫院營運業務","4,134,700","01","醫院營運輔導","2000","業務費","2027","保險費","用途別二級","33","","","","","","","","","","","",""
"6557011900","醫院營運業務","4,134,700","01","醫院營運輔導","2000","業務費","2036","按日按件計資酬金","用途別二級","2107","","","","","","","","","","","",""
"6557011900","醫院營運業務","4,134,700","01","醫院營運輔導","2000","業務費","2051","物品","用途別二級","240","","","","","","","","","","","",""
"6557011900","醫院營運業務","4,134,700","01","醫院營運輔導","2000","業務費","2054","一般事務費","用途別二級","1376","","","","","","","","","","","",""
"6557011900","醫院營運業務","4,134,700","01","醫院營運輔導","2000","業務費","2066","器具養護費","用途別二級","5","1.輔導所屬醫院建立病患安全就醫作業環境，多元經營，培訓管理人才暨專業能力，藥事作業管理及社區醫療保健、衛生教育及營運成效業務等，計列5,541千元（教育訓練費231千元、通訊費107千元、其他業務租金306千元、保險費28千元、按日按件計資酬金1,749千元、物品205千元、一般事務費1,330千元、車輛及辦公器具養護費5千元、國內旅費1,575千元、短程車資5千元）。","0","","","true","","","","","","",""
"6557011900","醫院營運業務","4,134,700","01","醫院營運輔導","2000","業務費","2069","設施及機械設備養護費","用途別二級","58","2.推動資訊業務等所需費用，計列4,496千元（含資本門1,098千元）（教育訓練費30千元、水電費80千元、通訊費840千元、資訊服務費1,571千元、其他業務租金74千元、保險費5千元、按日按件計資酬金358千元、物品35千元、一般事務費46千元、設施及機械設備養護費58千元、國內旅費300千元、短程車資1千元、資訊軟硬體設備費1,098千元）。","1","true","","","","","","","","",""
"6557011900","醫院營運業務","4,134,700","01","醫院營運輔導","2000","業務費","2072","國內旅費","用途別二級","1875","","","","","","","","","","","",""
"6557011900","醫院營運業務","4,134,700","01","醫院營運輔導","2000","業務費","2084","短程車資","用途別二級","6","","","","","","","","","","","",""
"6557011900","醫院營運業務","4,134,700","01","醫院營運輔導","3000","設備及投資","","","用途別一級","1098","2.推動資訊業務等所需費用，計列4,496千元（含資本門1,098千元）（教育訓練費30千元、水電費80千元、通訊費840千元、資訊服務費1,571千元、其他業務租金74千元、保險費5千元、按日按件計資酬金358千元、物品35千元、一般事務費46千元、設施及機械設備養護費58千元、國內旅費300千元、短程車資1千元、資訊軟硬體設備費1,098千元）。","1","true","","","","","","","","",""
"6557011900","醫院營運業務","4,134,700","01","醫院營運輔導","3000","設備及投資","3030","資訊軟硬體設備費","用途別二級","1098","2.推動資訊業務等所需費用，計列4,496千元（含資本門1,098千元）（教育訓練費30千元、水電費80千元、通訊費840千元、資訊服務費1,571千元、其他業務租金74千元、保險費5千元、按日按件計資酬金358千元、物品35千元、一般事務費46千元、設施及機械設備養護費58千元、國內旅費300千元、短程車資1千元、資訊軟硬體設備費1,098千元）。","1","true","","","","","","","","",""
"6557011900","醫院營運業務","4,134,700","01","醫院營運輔導","4000","獎補助費","","","用途別一級","4070097","","","","","","","","","","","",""
